"Order No.","Season","Account No.","Customer Name","Customer Order No.","Style No","Style Name","Color Code","Color Description","Barcode","Size","Qty (CU)","Currency","Wholesale Price","Total WSP Amount","Recommended Retail Price","RRP Currency","Brand","Sub-brand","Category","Sub-category","Type","Bill of material","Net Weight (kg)","Dimensions","Country (COO)","Customs Tariff No","Delivery window","Washing","Additional washing instructions","Cycle","Ironing","Drying","Drycleaning","Bleaching","Hardware care","Gender","Age grade","GOTS","GRS","OEKO-TEX No.","CE marked","CA marked","Package type","Packaging height (cm)","Packaging length (cm)","Packaging width (cm)"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20735","Opal Baby Cap","5060","Sandy","5715493528027","49","2","EUR","11.2","22.4","28","EUR","LIEWOOD","LIEWOOD WEAR","ACCESSORIES","ACCESSORIES","HATS/CAP","100% Organic cotton","0.072","","China","6505003000","January 2026","Gentle wash at 30°C","Do not soak;Wash with similar colours;Do not use fabric softener;Do not tumble dry;","","Do not iron ","Hang dry","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","70","150","140"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20934","Kinsley Placement Denim Overshirt","2674","Cool kids / Light blue denim","5715493544799","104","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","315","","China","6204623190","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","BOY","N/A","","","BJ020 140051 ","No","No","Small hang tag","25","350","270"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20934","Kinsley Placement Denim Overshirt","2674","Cool kids / Light blue denim","5715493544805","110","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.354","","China","6204623190","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","BOY","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","295","235"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20934","Kinsley Placement Denim Overshirt","2674","Cool kids / Light blue denim","5715493544812","116","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.37","","China","6204623190","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","BOY","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","290","255"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20934","Kinsley Placement Denim Overshirt","2674","Cool kids / Light blue denim","5715493544829","122","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.4","","China","6204623190","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","BOY","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","300","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20934","Kinsley Placement Denim Overshirt","2674","Cool kids / Light blue denim","5715493544836","128","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.422","","China","6204623190","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","BOY","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","300","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20934","Kinsley Placement Denim Overshirt","2674","Cool kids / Light blue denim","5715493544782","98","1","EUR","28","28","70","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","OVERSHIRT","100% Cotton","0.308","","China","6204623190","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Close zipper, velcro and buttons before washing;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","BOY","N/A","","","BJ020 140051 ","No","No","Small hang tag","25","315","235"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","December 2025","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","December 2025","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","December 2025","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","December 2025","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","4","EUR","10","40","0","EUR","LIEWOOD","","","","","","0","","","","December 2025","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","2","EUR","10","20","0","EUR","LIEWOOD","","","","","","0","","","","January 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","January 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","January 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","January 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","January 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","03 2023","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","January 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","02 2022","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","January 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","02 2022","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","February 2026","","","","","","","","","","","","","","No","No","","0","0","0"
"SO440600","02 2022","D01736","LPB sp. z o.o. / La Petite Bloom","","FREIGHT","Freight","","","5715493274610","","1","EUR","10","10","0","EUR","LIEWOOD","","","","","","0","","","","February 2026","","","","","","","","","","","","","","No","No","","0","0","0"
